,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage
13886,14454,583.0,HYUNDAI,I30,2011,Hatchback,Yes,Petrol,1.6,188244
13887,9722,0.0,BMW,325,2003,Sedan,No,Petrol,2.5,218000
13888,18503,503.0,TOYOTA,Prius C ჰიბრიდი,2012,Hatchback,No,Hybrid,1.5,110000
13889,54568,1363.0,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406
13890,282,753.0,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,277614
13891,9722,0.0,PEUGEOT,307,2007,Hatchback,No,Petrol,1.6,93000
13892,19089,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,77483
13893,862,1399.0,TOYOTA,Highlander,2010,Jeep,Yes,Petrol,3.5,156645
13894,18817,779.0,TOYOTA,Camry,2013,Sedan,Yes,LPG,2.5,200000
13895,19444,585.0,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,137265
13896,26296,640.0,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2.0,76631
13897,39201,0.0,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.0,222222
13898,7527,574.0,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,140000
13899,25,0.0,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,168000
13900,21012,0.0,TOYOTA,Camry,2011,Sedan,No,Petrol,2.5,154000
13901,78403,0.0,MERCEDES-BENZ,GLC 300,2018,Sedan,Yes,Petrol,2.0,25000
13902,10349,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,384607
13903,19757,0.0,KIA,Optima,2014,Sedan,No,Hybrid,2.4,0
13904,12544,0.0,OPEL,Astra,2008,Hatchback,No,Diesel,1.7,200000
13905,8000,1111.0,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1.3,105000
13906,9408,1515.0,MERCEDES-BENZ,C 230,2005,Sedan,Yes,Petrol,1.8,195200
13907,7213,0.0,HONDA,FIT,2006,Sedan,No,Petrol,1.3,280900
13908,17249,0.0,MERCEDES-BENZ,ML 55 AMG,2002,Jeep,Yes,Petrol,5.5,24968
13909,28225,0.0,TOYOTA,Highlander limited,2010,Jeep,Yes,Hybrid,3.3,317096
13910,706,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312
13911,706,751.0,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,48226
13912,10192,0.0,BMW,325,2004,Coupe,Yes,Petrol,2.5,142000
13913,26657,765.0,BMW,528,2015,Sedan,Yes,Petrol,2.0,116691
13914,12701,917.0,BMW,535,2013,Sedan,Yes,Hybrid,3.0,195941
13915,17562,0.0,FORD,Escape,2007,Jeep,No,Hybrid,2.3,170000
13916,14737,640.0,KIA,Optima,2013,Sedan,Yes,Petrol,2.0,42563
13917,15053,891.0,MAZDA,Mazda 3,2016,Sedan,No,Petrol,2.0,70194
13918,67690,1053.0,TOYOTA,Highlander,2014,Jeep,Yes,Petrol,3.5,115000
13919,10036,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,735970
13920,32302,1604.0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,5.5,101424
13921,6272,0.0,HONDA,Civic,2003,Sedan,No,Petrol,1.5,2400
13922,42965,1356.0,MERCEDES-BENZ,GL 450,2014,Jeep,Yes,Petrol,4.6,201634
13923,11604,0.0,MERCEDES-BENZ,GL 500,2005,Sedan,Yes,Petrol,5.0,0
13924,17249,584.0,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,133502
13925,9408,1325.0,MAZDA,1000,2019,Sedan,Yes,Petrol,2.5,498
13926,10976,1266.0,HONDA,FIT GP-6,2014,Hatchback,No,Hybrid,1.5,128000
13927,11917,0.0,SKODA,Octavia,2009,Hatchback,No,Petrol,1.6,21900
13928,19757,0.0,SKODA,Octavia SCOUT,2011,Universal,No,Petrol,1.8,200000
13929,34497,0.0,NISSAN,Quest,2013,Minivan,Yes,CNG,3.5,45000
13930,23521,0.0,JEEP,Compass,2011,Jeep,No,LPG,2.4,104000
13931,47217,1249.0,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,39071
13932,18817,0.0,BMW,530 525i,2006,Sedan,Yes,Petrol,3.0,190000
13933,10036,0.0,BMW,320,2000,Sedan,No,Petrol,2.2,200000
13934,12544,586.0,CHEVROLET,Sonic,2012,Hatchback,No,Petrol,1.8,130000
13935,3450,831.0,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,224349
13936,16900,1141.0,HONDA,Element,2009,Universal,No,Petrol,2.4,150000
13937,3763,0.0,MERCEDES-BENZ,200,1998,Universal,No,Petrol,2.0,200000
13938,42337,1079.0,TOYOTA,CHR,2018,Jeep,No,Petrol,2.0,9280
13939,12544,779.0,VOLKSWAGEN,Jetta sport,2013,Sedan,Yes,Petrol,2.5,178000
13940,2666,431.0,FORD,Fusion,2016,Sedan,Yes,Hybrid,2.0,194974
13941,70562,0.0,PORSCHE,911,2002,Coupe,Yes,Petrol,3.6,74000
13942,3136,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379
13943,36899,1091.0,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,90132
13944,47217,765.0,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,110000
13945,27356,528.0,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,90000
13946,3293,891.0,LEXUS,RC F,2016,Coupe,Yes,Petrol,2.0,66776
13947,157,915.0,AUDI,A7,2014,Hatchback,Yes,Petrol,3.0,401128
13948,14831,382.0,TOYOTA,Aqua,2017,Hatchback,Yes,Hybrid,1.5,154629
13949,15053,779.0,VOLKSWAGEN,Passat,2013,Sedan,Yes,Petrol,2.5,80000
13950,15988,447.0,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,88830
13951,12544,0.0,BMW,320,2003,Sedan,No,Petrol,2.0,134000
13952,44134,640.0,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2.0,47897
13953,17562,779.0,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Petrol,2.5,105800
13954,119009,1342.0,FORD,F150,2017,Sedan,Yes,Petrol,2.7,22519
13955,470,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904
13956,5959,0.0,OPEL,Astra,2000,Coupe,Yes,Petrol,2.0,1600
13957,21012,0.0,TOYOTA,Camry sport,2012,Sedan,No,Petrol,2.5,12000
13958,26030,0.0,CHEVROLET,Volt,2014,Sedan,Yes,Plug-in Hybrid,1.4,93000
13959,3058,915.0,AUDI,A7,2014,Hatchback,Yes,Petrol,3.0,140507
13960,11760,915.0,AUDI,Q5,2014,Sedan,Yes,Diesel,3.0,66661
13961,45,0.0,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,100000
13962,28225,934.0,TOYOTA,RAV 4,2015,Jeep,Yes,Petrol,2.5,89786
13963,7527,0.0,MERCEDES-BENZ,C 200,1996,Sedan,No,Petrol,2.0,150000
13964,10000,1268.0,HONDA,Insight,2012,Hatchback,No,Hybrid,1.5,102000
13965,9408,0.0,NISSAN,X-Terra,2000,Jeep,No,CNG,3.3,150000
13966,941,642.0,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2.0,141438
13967,7997,0.0,NISSAN,Note,2007,Hatchback,No,Petrol,1.5,142000
13968,27654,528.0,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,86000
13969,1568,781.0,CHEVROLET,Cruze,2018,Sedan,Yes,Petrol,1.4,95219
13970,77148,0.0,MERCEDES-BENZ,GLA 200,2017,Jeep,No,Petrol,2.0,9000
13971,4861,891.0,MAZDA,1300,2016,Sedan,Yes,Petrol,2.0,125165
13972,9095,1529.0,BMW,318,1995,Coupe,Yes,Petrol,1.8,61000
13973,64290,3965.0,FORD,Mustang,1965,Coupe,Yes,Petrol,4.7,1142
13974,11604,521.0,FIAT,500,2011,Coupe,Yes,Petrol,1.4,152848
13975,30906,503.0,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,41620
13976,21012,0.0,TOYOTA,RAV 4,2012,Jeep,No,Diesel,2.2,285000
13977,40,0.0,TOYOTA,Land Cruiser Prado,2008,Jeep,Yes,LPG,4.7,150000
13978,9722,702.0,CHEVROLET,Aveo,2009,Hatchback,No,Petrol,1.4,99500
13979,29166,0.0,MERCEDES-BENZ,E 220,2009,Sedan,Yes,Diesel,2.2,198000
13980,36968,777.0,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,139905
13981,6586,1055.0,TOYOTA,Highlander,2013,Jeep,Yes,Petrol,3.5,214480
13982,16935,0.0,HONDA,Insight,2011,Sedan,Yes,Hybrid,1.3,155000
13983,34497,0.0,LEXUS,IS 350 C,2011,Cabriolet,Yes,Petrol,3.5,144000
13984,65858,0.0,TOYOTA,Avalon,2017,Sedan,Yes,Hybrid,2.5,36800
13985,21395,629.0,CHEVROLET,Orlando,2015,Jeep,Yes,Diesel,1.6,138541
13986,7213,1282.0,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2.0,71294
13987,13172,0.0,MERCEDES-BENZ,B 200 Turbo,2006,Hatchback,Yes,Petrol,2.0,161000
13988,19130,0.0,FORD,Fiesta,2018,Hatchback,No,Petrol,1.6,12800
13989,9722,761.0,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,260000
13990,13987,640.0,CHEVROLET,Cruze,2013,Sedan,Yes,Diesel,2.0,184124
13991,26657,0.0,TOYOTA,RAV 4,2012,Jeep,No,Petrol,2.5,198400
13992,7840,707.0,HYUNDAI,Sonata,2011,Sedan,Yes,LPG,2.0,75507
13993,862,1360.0,MERCEDES-BENZ,GL 450,2013,Jeep,Yes,Petrol,4.6,119635
13994,11604,0.0,MITSUBISHI,Pajero,1997,Jeep,No,Petrol,3.5,120000
13995,6115,0.0,MERCEDES-BENZ,CLK 200 kompresor,1999,Sedan,Yes,Petrol,2.0,254000
13996,627,1750.0,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,277405
13997,38574,0.0,BMW,M5,2006,Sedan,Yes,Petrol,5.0,70000
13998,9565,978.0,TOYOTA,Corolla,2019,Sedan,Yes,Petrol,1.8,6032
13999,68994,0.0,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.0,123000
14000,19914,431.0,HYUNDAI,Sonata,2016,Sedan,Yes,Hybrid,2.0,251768
14001,8467,0.0,HONDA,Civic,2004,Hatchback,No,LPG,1.7,150000
14002,627,562.0,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.4,0
14003,18817,609.0,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058
14004,1333,155.0,VOLKSWAGEN,Passat,2015,Sedan,Yes,Diesel,0.2,88531
14005,3600,0.0,RENAULT,Megane 5,2001,Sedan,No,Petrol,1.4,212000
14006,41917,694.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.2,188679
14007,22894,781.0,TOYOTA,Camry XLE,2012,Sedan,Yes,Hybrid,2.5,169600
14008,10036,0.0,NISSAN,Serena,2003,Minivan,No,LPG,2.0,125745
14009,4500,0.0,FORD,Mondeo,1998,Goods wagon,No,Diesel,1.8,123654
14010,21442,707.0,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2.0,134000
14011,862,2455.0,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190
14012,90947,0.0,TOYOTA,Land Cruiser Prado,2017,Jeep,No,Diesel,3.0,33000
14013,31361,639.0,KIA,Optima,2014,Sedan,Yes,Petrol,2.0,86000
14014,1725,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,132630
14015,26657,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,85000
14016,24029,640.0,SSANGYONG,Korando,2013,Jeep,Yes,Diesel,2.0,115701
14017,17876,1211.0,MERCEDES-BENZ,C 300 sport,2010,Sedan,Yes,Petrol,3.0,11000
14018,37564,765.0,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,150000
14019,30734,585.0,MERCEDES-BENZ,C 250,2013,Sedan,Yes,Petrol,1.8,120000
14020,16778,1024.0,TOYOTA,Camry,2010,Sedan,No,Petrol,2.5,224000
14021,8355,761.0,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,182198
14022,11290,0.0,HONDA,Step Wagon,2005,Minivan,No,LPG,2.0,162000
14023,3763,640.0,FORD,Fusion,2013,Sedan,Yes,Hybrid,2.0,320554
14024,8154,640.0,KIA,Optima,2013,Sedan,Yes,Petrol,2.0,56129
14025,9377,0.0,MERCEDES-BENZ,C 200,2001,Sedan,No,Petrol,2.0,210000
14026,7683,0.0,MERCEDES-BENZ,ML 320,1998,Jeep,Yes,CNG,3.2,196137
14027,13172,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,450383
14028,2822,0.0,BMW,520,1990,Sedan,No,Petrol,2.0,111111
14029,21169,639.0,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2.0,38955
14030,10036,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,353049
14031,9722,0.0,MERCEDES-BENZ,E 320,2001,Sedan,Yes,Petrol,3.2,218000
14032,1882,382.0,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,247835
14033,3293,1273.0,TOYOTA,Avalon,2015,Sedan,Yes,Petrol,3.5,237178
14034,549,1234.0,MAZDA,CX-9,2011,Sedan,Yes,Petrol,3.7,134157
14035,314,1399.0,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,382746
14036,14113,0.0,TOYOTA,Prius,2008,Sedan,No,Petrol,1.5,142400
14037,60897,690.0,HONDA,Civic,2016,Sedan,Yes,Petrol,1.5,25439
14038,784,448.0,HONDA,Insight,2012,Hatchback,Yes,Hybrid,1.3,321269
14039,18817,586.0,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,60000
14040,23129,639.0,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2.0,191826
14041,14279,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,37898
14042,14454,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,127500
14043,17249,0.0,NISSAN,Pathfinder,2005,Jeep,No,Petrol,4.0,272000
14044,15053,0.0,MERCEDES-BENZ,C 280,2006,Sedan,Yes,Petrol,3.0,135000
14045,314,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,132630
14046,9722,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,386257
14047,5645,0.0,VOLKSWAGEN,Jetta,2000,Sedan,Yes,Petrol,2.0,129600
14048,22580,475.0,CHEVROLET,Volt,2012,Sedan,Yes,Plug-in Hybrid,1.4,140000
14049,14279,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,37898
14050,29489,831.0,CHEVROLET,Aveo,2017,Sedan,Yes,Petrol,1.6,47504
14051,57507,1017.0,HONDA,Civic,2017,Coupe,Yes,Petrol,2.0,16352
14052,25512,639.0,SSANGYONG,Korando,2014,Jeep,Yes,Diesel,2.0,134368
14053,14113,475.0,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.4,100280
14054,37633,402.0,KIA,Niro,2017,Jeep,No,Hybrid,1.6,65000
14055,48610,0.0,MERCEDES-BENZ,Sprinter,2008,Microbus,Yes,Diesel,2.2,300000
14056,470,2225.0,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,69918
14057,22894,779.0,TOYOTA,Avalon,2013,Sedan,Yes,Hybrid,2.5,320899
14058,8154,0.0,OPEL,Zafira,1999,Minivan,No,Petrol,1.8,240000
14059,5645,0.0,MAZDA,Demio,2005,Sedan,No,Petrol,1.3,169000
14060,470,1018.0,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.0,275862
14061,25000,0.0,TOYOTA,4Runner,2006,Jeep,No,CNG,4.0,155000
14062,188,831.0,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.4,233938
14063,13799,0.0,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,150000
14064,11604,761.0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,155126
14065,3763,0.0,VOLKSWAGEN,Golf,1996,Sedan,No,Petrol,2.0,0
14066,941,308.0,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,270410
14067,10192,1869.0,BUICK,Enclave,2019,Sedan,Yes,Petrol,3.6,25706
14068,30420,0.0,VOLKSWAGEN,Tiguan,2013,Jeep,No,Petrol,2.0,74000
14069,16756,836.0,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2.0,191263
14070,706,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,205968
14071,11290,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,146000
14072,12231,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,136194
14073,9722,0.0,AUDI,A4,2003,Coupe,No,Diesel,2.0,260000
14074,15053,0.0,TOYOTA,Prius,2010,Hatchback,Yes,LPG,1.8,260000
14075,36,0.0,FORD,Escape,2007,Jeep,No,Hybrid,2.3,260000
14076,9722,609.0,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515
14077,14740,0.0,MERCEDES-BENZ,ML 320,2000,Jeep,Yes,LPG,3.2,165500
14078,6429,749.0,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2.4,0
14079,6586,0.0,DAEWOO,Matiz,2010,Hatchback,No,Petrol,0.8,128800
14080,188,585.0,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,101552
14081,17249,0.0,HYUNDAI,Elantra,2011,Sedan,No,Petrol,1.8,74900
14082,13799,753.0,HYUNDAI,Sonata,2012,Sedan,No,Petrol,2.4,142000
14083,19130,697.0,TOYOTA,Prius,2015,Hatchback,No,Petrol,1.8,98483
14084,28225,501.0,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,56000
14085,11613,1750.0,HYUNDAI,Genesis,2008,Sedan,Yes,Petrol,3.3,140100
14086,15681,0.0,MERCEDES-BENZ,E 320,2003,Sedan,Yes,Diesel,3.2,300000
14087,18500,730.0,KIA,RIO,2016,Sedan,No,Petrol,1.6,53000
14088,16621,0.0,HONDA,Cr-v,2004,Jeep,No,Petrol,2.4,175000
14089,706,585.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,133363
14090,11133,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381
14091,6899,0.0,OPEL,Vectra,1998,Sedan,No,Petrol,1.6,232286
14092,91775,1714.0,FORD,Explorer,2017,Jeep,Yes,Petrol,3.5,52029
14093,4077,474.0,FIAT,500,2013,Sedan,Yes,Petrol,1.4,61650
14094,10036,474.0,FIAT,500,2013,Sedan,Yes,Petrol,1.4,95000
14095,14113,0.0,MITSUBISHI,Pajero,1996,Jeep,No,CNG,3.5,186000
14096,42337,639.0,BMW,528,2014,Sedan,Yes,Petrol,2.0,10000
14097,27911,0.0,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,67000
14098,9252,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,540833
14099,27770,639.0,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2.0,165000
14100,14959,836.0,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2.0,127347
14101,14426,1024.0,SUBARU,Forester,2010,Jeep,No,Petrol,2.5,275200
14102,27284,0.0,MERCEDES-BENZ,Vito,2007,Minivan,No,Diesel,2.2,26000
14103,56513,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,89316
14104,1568,1172.0,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,226251
14105,18503,761.0,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,160000
14106,2200,0.0,VAZ,2106,1997,Sedan,No,Diesel,1.9,0
14107,2500,0.0,OPEL,Vectra,1993,Sedan,No,Petrol,1.6,1000
14108,19817,0.0,HONDA,Insight,2013,Coupe,No,Hybrid,1.3,126000
14109,31047,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,85000
14110,47669,0.0,TOYOTA,CHR,2018,Jeep,No,Petrol,2.0,25000
14111,28212,707.0,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.0,100959
14112,19306,503.0,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,68000
14113,19444,530.0,HYUNDAI,Elantra i30,2013,Hatchback,Yes,Diesel,1.6,122000
14114,38894,770.0,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,96618
14115,392,831.0,HYUNDAI,Tucson,2011,Jeep,Yes,Petrol,2.4,179746
14116,157,640.0,FORD,Fusion,2013,Sedan,Yes,Hybrid,2.0,339920
14117,7213,0.0,NISSAN,Vanette,2003,Minivan,No,Petrol,1.8,202000
14118,11133,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381
14119,1568,0.0,VAZ,2109,1990,Hatchback,No,Petrol,1.6,350000
14120,18240,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,154900
14121,1019,831.0,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,25635
14122,35124,2909.0,TOYOTA,Tundra,2019,Pickup,Yes,Petrol,5.7,34059
14123,7806,687.0,DAEWOO,Lacetti,2010,Sedan,Yes,Diesel,1.6,219822
14124,42171,501.0,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,38161
14125,16151,623.0,KIA,Cerato,2015,Sedan,Yes,Diesel,1.6,40523
14126,13877,751.0,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2.4,226233
14127,314,781.0,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,204579
14128,18503,730.0,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,30312
14129,12388,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530
14130,2901,642.0,AUDI,A4,2012,Sedan,Yes,Petrol,2.0,177512
14131,16004,890.0,KIA,Optima,2016,Sedan,Yes,Petrol,2.0,43618
14132,45473,0.0,BMW,X6,2009,Jeep,Yes,Petrol,3.0,170000
14133,13485,0.0,BMW,X3,2004,Jeep,Yes,Petrol,2.5,164000
14134,26657,0.0,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2.0,1624000
14135,17249,0.0,FORD,Fiesta,2017,Hatchback,No,Petrol,1.6,52000
14136,20385,0.0,TOYOTA,Prius Plug IN,2012,Hatchback,No,Petrol,1.8,210000
14137,1725,924.0,VOLKSWAGEN,Passat,2017,Sedan,Yes,Petrol,1.8,48579
14138,22580,1172.0,TOYOTA,Highlander,2011,Jeep,Yes,Petrol,3.5,368064
14139,39389,639.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.0,80186
14140,1019,1203.0,CHEVROLET,Camaro,2011,Coupe,Yes,Petrol,3.6,166318
14141,19946,528.0,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,58317
14142,314,753.0,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2.4,323883
14143,39201,0.0,MERCEDES-BENZ,E 550,2010,Coupe,Yes,Petrol,5.5,67000
14144,2430,1598.0,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.0,175614
14145,9722,0.0,TOYOTA,Ractis,2007,Sedan,No,Petrol,1.5,116800
14146,12000,0.0,NISSAN,Quest,2003,Minivan,No,Petrol,3.5,170000
14147,52991,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,136663
14148,3293,475.0,CHEVROLET,Volt,2012,Hatchback,Yes,Hybrid,1.4,126419
14149,9408,1236.0,HONDA,FIT Premiym,2011,Hatchback,No,Hybrid,1.3,151000
14150,8781,0.0,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.5,117000
14151,129521,1493.0,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3.5,78400
14152,34497,934.0,TOYOTA,RAV 4,2015,Sedan,No,Petrol,2.5,74000
14153,9408,0.0,MITSUBISHI,Eclipse,2003,Coupe,Yes,Petrol,3.0,0
14154,60,0.0,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,100000
14155,15053,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,269972
14156,12777,583.0,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.6,167776
14157,19130,0.0,JEEP,Grand Cherokee,2005,Jeep,Yes,LPG,4.7,2034
14158,27065,640.0,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2.0,181796
14159,2650,0.0,OPEL,Vectra,1995,Sedan,No,Petrol,1.8,284018
14160,3920,645.0,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,326325
14161,18817,891.0,FORD,Focus,2016,Hatchback,Yes,Petrol,2.0,74000
14162,10976,0.0,MERCEDES-BENZ,C 180,1998,Sedan,No,Petrol,1.8,140000
14163,16308,911.0,KIA,Sorento,2010,Jeep,Yes,Diesel,2.2,74000
14164,14426,0.0,VOLKSWAGEN,Jetta,2010,Sedan,Yes,Petrol,2.5,130400
14165,470,1018.0,BMW,535,2011,Sedan,Yes,Petrol,3.0,249147
14166,9722,0.0,SUZUKI,Swift,2006,Sedan,Yes,Petrol,1.5,130000
14167,16308,687.0,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,57559
14168,15577,639.0,CHEVROLET,Cruze,2014,Sedan,Yes,Diesel,2.0,77192
14169,3293,780.0,CHEVROLET,Cruze,2019,Sedan,Yes,Petrol,1.4,20040
14170,13485,751.0,HYUNDAI,Sonata,2013,Sedan,Yes,Hybrid,2.4,96165
14171,47042,1055.0,LEXUS,GS 350,2013,Sedan,Yes,Petrol,3.5,94000
14172,8154,1111.0,HONDA,FIT,2012,Universal,No,Hybrid,1.3,116000
14173,24462,505.0,BMW,530,2018,Sedan,Yes,Hybrid,2.0,45525
14174,39891,694.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.2,81000
14175,20385,0.0,MERCEDES-BENZ,G 230 2.2cdi,1987,Jeep,No,Diesel,2.2,243567
14176,11133,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381
14177,18189,0.0,JEEP,Grand Cherokee,2007,Jeep,Yes,CNG,3.7,208000
14178,784,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397
14179,16621,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379
14180,19130,1194.0,TOYOTA,Tacoma,2013,Sedan,Yes,Petrol,4.0,57554
14181,99440,1156.0,FORD,Explorer,2017,Jeep,Yes,Petrol,2.3,44643
14182,11760,924.0,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.7,332077
14183,14740,0.0,MERCEDES-BENZ,S 500,2003,Sedan,Yes,LPG,5.0,22500
14184,40,0.0,VOLKSWAGEN,Golf GTI,1993,Sedan,No,Petrol,2.0,111111
14185,706,1091.0,FORD,Fusion,2016,Sedan,Yes,Petrol,2.5,135810
14186,18817,609.0,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058
14187,5331,0.0,OPEL,Astra,2000,Coupe,No,Petrol,1.6,0
14188,188,382.0,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,125358
14189,52665,1017.0,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2.0,113195
